iter	MultiClass
249	0.01379013202
250	0.0136994985
251	0.01362684351
252	0.01352786283
253	0.01344790243
254	0.01336746308
255	0.01331821667
256	0.01321563307
257	0.01315125922
258	0.01306409009
259	0.01298291446
260	0.01292255148
261	0.0128214035
262	0.0127350963
263	0.01263721406
264	0.01256957151
265	0.01248887642
266	0.0124202178
267	0.01235900235
268	0.01229785208
269	0.01224021717
270	0.01216407089
271	0.01208979398
272	0.01203417375
273	0.01197450341
274	0.01191873124
275	0.011852524
276	0.01179047049
277	0.01172538109
278	0.01164342846
279	0.01159713685
280	0.01153996669
281	0.01149609746
282	0.0114438472
283	0.01138154753
284	0.0113216847
285	0.01126928328
286	0.0112197232
287	0.011166724
288	0.01112350369
289	0.0110662982
290	0.01101155552
291	0.01095518676
292	0.01089417225
293	0.01084236885
294	0.01078543337
295	0.01072373847
296	0.01067101155
297	0.01062581338
298	0.01057831833
299	0.01053868048
300	0.01048524709
301	0.01044854031
302	0.01037507213
303	0.01031093086
304	0.01026816407
305	0.01022666619
306	0.01019122816
307	0.01014348677
308	0.01009975486
309	0.01004628003
310	0.009987668448
311	0.009938992778
312	0.009901419207
313	0.009860247288
314	0.009813806937
315	0.009765268702
316	0.009710351329
317	0.009660894139
318	0.009617206398
319	0.00958302727
320	0.009543989388
321	0.009502716687
322	0.009472381739
323	0.009436198251
324	0.009393181773
325	0.009362564503
326	0.009318877294
327	0.009285403268
328	0.009251884118
329	0.009217731436
330	0.009187201447
331	0.009137629623
332	0.00910417716
333	0.009064231406
334	0.009027226393
335	0.008985445988
336	0.008938334045
337	0.00890342139
338	0.008868054006
339	0.0088286981
340	0.008794570829
341	0.008761102657
342	0.008730882014
343	0.008702506885
344	0.0086728466
345	0.008629506929
346	0.008599462849
347	0.008558507006
348	0.008525122893
349	0.008496397875
350	0.008467635644
351	0.008444459496
352	0.008403406636
353	0.008375941547
354	0.008343534394
355	0.008316822541
356	0.008285214439
357	0.008248942714
358	0.008215491974
359	0.008188115524
360	0.008156044442
361	0.008125741154
362	0.00810223664
363	0.008073587719
364	0.008035954416
365	0.008014660607
366	0.007986634121
367	0.007964469814
368	0.007937296079
369	0.007919079712
370	0.007896400007
371	0.007857818777
372	0.007829806646
373	0.007794181069
374	0.007765021658
375	0.007733035252
376	0.007708479018
377	0.007704113221
378	0.00768652099
379	0.007655526146
380	0.007628000494
381	0.007597941965
382	0.007574503134
383	0.007547282898
384	0.007520361969
385	0.007500957893
386	0.0074737849
387	0.007454416618
388	0.007430145889
389	0.007402240739
390	0.007377379474
391	0.007354618518
392	0.007330935415
393	0.007327186336
394	0.007304088196
395	0.007284517522
396	0.007265461718
397	0.007235924468
398	0.007208852196
399	0.00717927699
400	0.007157427109
401	0.007129930848
402	0.007096775064
403	0.007074248217
404	0.007048214522
405	0.007014917738
406	0.006996974865
407	0.006965119477
408	0.006940598637
409	0.006922896759
410	0.006902747672
411	0.006884314996
412	0.006854702957
413	0.006828828978
414	0.006808807351
415	0.006790640049
416	0.006772724754
417	0.006743880488
418	0.006723503156
419	0.006697127581
420	0.00668018358
421	0.00665931717
422	0.006639606533
423	0.006622771111
424	0.006604203716
425	0.006591184902
426	0.006570363401
427	0.00654549931
428	0.006520848368
429	0.0065054573
430	0.006478442426
431	0.006449936616
432	0.006429474998
433	0.006412805284
434	0.006395897535
435	0.006380651323
436	0.006359066265
437	0.006339611385
438	0.006322869814
439	0.006299571237
440	0.006281282489
441	0.006269794698
442	0.006248729903
443	0.006227026524
444	0.006214787507
445	0.006192266655
446	0.006168879374
447	0.006150568203
448	0.006125714912
449	0.006112056062
450	0.006097416488
451	0.006083909996
452	0.006067590706
453	0.006052086859
454	0.006040501949
455	0.006027912163
456	0.006009652981
457	0.005994538915
458	0.005975723189
459	0.005957291368
460	0.005942811271
461	0.005931226904
462	0.005916558938
463	0.005901946957
464	0.005882027681
465	0.005866688184
466	0.005847521956
467	0.005831158071
468	0.005814073728
469	0.005799475642
470	0.005785042449
471	0.00577031881
472	0.005754697268
473	0.005740904605
474	0.00572392434
475	0.005707087111
476	0.005688628501
477	0.00567417201
478	0.0056611033
479	0.005640784267
480	0.00562998752
481	0.005616562177
482	0.005599581742
483	0.005582028048
484	0.005570169257
485	0.005559367236
486	0.005544365633
487	0.00553296114
488	0.005520447011
489	0.005505133337
490	0.0054924155
491	0.005483642512
492	0.005470031629
493	0.005453358152
494	0.0054347884
495	0.005423172424
496	0.005410208127
497	0.005395398813
498	0.00538154969
499	0.005368128072
500	0.005355433966
501	0.005353392913
502	0.005336057779
503	0.005325403999
504	0.005317228676
505	0.005306846783
506	0.005291087747
507	0.005276166253
508	0.005260904767
509	0.005246699366
510	0.0052341346
511	0.005222989433
512	0.005208699134
513	0.005195436969
514	0.005185005784
515	0.005174549484
516	0.00516398915
517	0.005150102226
518	0.005133834446
519	0.005125405967
520	0.005114999735
521	0.005102790696
522	0.005093394783
523	0.005082805577
524	0.005066244491
525	0.005057363571
526	0.005046733504
527	0.005029626872
528	0.005017788214
529	0.00500659061
530	0.004997543846
531	0.004985272817
532	0.004974749723
533	0.004962461481
534	0.004949981491
535	0.004940739807
536	0.00492932991
537	0.004919111042
538	0.004904911311
539	0.004891580306
540	0.004879613556
541	0.004870564806
542	0.004860492692
543	0.004850438955
544	0.00484268056
545	0.004831566459
546	0.004819280129
547	0.004811381599
548	0.004804687473
549	0.004792335201
550	0.004781701365
551	0.004773315384
552	0.004764655528
553	0.00475618477
554	0.004746041081
555	0.004737669498
556	0.004730175907
557	0.004722391247
558	0.004709654534
559	0.004698343403
560	0.004689794372
561	0.004681667437
562	0.004668439281
563	0.004654237843
564	0.004645055302
565	0.00463656115
566	0.004624376843
567	0.004613425972
568	0.004603980588
569	0.004595902399
570	0.004585743503
571	0.004576455425
572	0.00456443764
573	0.004556482952
574	0.004542962386
575	0.00453274515
576	0.004525850843
577	0.004515528863
578	0.0045048459
579	0.004497789474
580	0.004489165863
581	0.004481613875
582	0.004473779287
583	0.004465324084
584	0.004456355839
585	0.00444876201
586	0.004439521573
587	0.004429153597
588	0.00442239749
589	0.004412990007
590	0.004403195908
591	0.004392239449
592	0.004381879856
593	0.004371015003
594	0.004360571317
595	0.004350868931
596	0.004343257901
597	0.004336853112
598	0.004330263206
599	0.004323044262
600	0.004312775497
601	0.004306481968
602	0.004296815651
603	0.004286451465
604	0.004275915959
605	0.004271076411
606	0.004259954867
607	0.004258486056
608	0.00425192725
609	0.004245820922
610	0.004236266812
611	0.004225316639
612	0.004217385117
613	0.004210285006
614	0.004205292152
615	0.004200143668
616	0.004190740269
617	0.004183874892
618	0.004173582324
619	0.004164638785
620	0.004159069083
621	0.004153547561
622	0.004144509458
623	0.004138566119
624	0.004130497782
625	0.004120040869
626	0.004113538384
627	0.00410675849
628	0.004100765604
629	0.004095657003
630	0.00409039386
631	0.00408425099
632	0.004076320078
633	0.004067900046
634	0.00406165324
635	0.004055772148
636	0.004048472564
637	0.004041770398
638	0.004032669222
639	0.004027203009
640	0.004020790471
641	0.004011969829
642	0.004007386619
643	0.003998058777
644	0.003991472176
645	0.003977274002
646	0.003969970747
647	0.003965361963
648	0.003958705089
649	0.00395183768
650	0.003945350679
651	0.00393705023
652	0.003929058022
653	0.003922944442
654	0.00391765823
655	0.003911871553
656	0.003906768587
657	0.003902742421
658	0.003895432083
659	0.003889622429
660	0.003883710003
661	0.003878253502
662	0.003870222562
663	0.003861037504
664	0.003856203362
665	0.003842451072
666	0.003833478399
667	0.003827820666
668	0.003819282897
669	0.003813360174
670	0.003806705485
671	0.003798114132
672	0.00379291423
673	0.003791855258
674	0.003786199872
675	0.003776574064
676	0.003770868688
677	0.003766731864
678	0.003760494164
679	0.003756750775
680	0.003750611437
681	0.003746307548
682	0.003738356983
683	0.003733575612
684	0.003726778885
685	0.003719098309
686	0.003714488592
687	0.00370905741
688	0.003704810123
689	0.003700248772
690	0.00369683027
691	0.003690506969
692	0.003684190241
693	0.003680002854
694	0.003672410641
695	0.003665083352
696	0.0036605069
697	0.003651827364
698	0.003645520902
699	0.003639224171
700	0.003632470494
701	0.003622405358
702	0.003617097884
703	0.00361233987
704	0.00360685525
705	0.003600909844
706	0.003595929639
707	0.003591972974
708	0.003587258823
709	0.003576864502
710	0.003571871265
711	0.003567359061
712	0.00355900008
713	0.003554343511
714	0.003547501668
715	0.003541921795
716	0.003536160175
717	0.003531132634
718	0.003526494158
719	0.003520092063
720	0.003511699509
721	0.003506185347
722	0.003501672026
723	0.003494335074
724	0.00348985845
725	0.003483870608
726	0.003480246719
727	0.003475522206
728	0.003471460554
729	0.003467747853
730	0.00346163061
731	0.003455618937
732	0.003451755227
733	0.003446698682
734	0.00344030589
735	0.003436640234
736	0.003432119713
737	0.00342617848
738	0.003421241681
739	0.003416789973
740	0.00341045459
741	0.003406132495
742	0.003400963474
743	0.003396935282
744	0.003390097602
745	0.003386398391
746	0.003379938031
747	0.003374534202
748	0.003371274294
749	0.003367263105
750	0.003362743442
751	0.003355731793
752	0.003352100617
753	0.003347357181
754	0.00334305049
755	0.003337734721
756	0.003333690715
757	0.003328137102
758	0.003323672219
759	0.003318109737
760	0.003315062254
761	0.003309140707
762	0.003303222722
763	0.003300420516
764	0.003295995167
765	0.003290530783
766	0.003286510939
767	0.003280637502
768	0.003273811781
769	0.003270182603
770	0.003266469251
771	0.003260402027
772	0.00325801703
773	0.003253993126
774	0.003249888251
775	0.003247342549
776	0.003242988664
777	0.003238276367
778	0.0032331873
779	0.003226837053
780	0.003221607528
781	0.003217744348
782	0.003213000261
783	0.00320911863
784	0.003206327791
785	0.003201951815
786	0.003198030166
787	0.003193395183
788	0.003188550583
789	0.003183441479
790	0.003178780031
791	0.003173051519
792	0.003168697798
793	0.003166175953
794	0.003161836236
795	0.00315818751
796	0.003153684928
797	0.003150861683
798	0.003146183407
799	0.003141793114
800	0.003138377047
801	0.003134968329
802	0.003129770539
803	0.003125785852
804	0.00312179058
805	0.003117074219
806	0.003116429309
807	0.003113123755
808	0.003109038468
809	0.003105949208
810	0.003102505277
811	0.003096918374
812	0.003092657564
813	0.003087803744
814	0.003083791603
815	0.003079788577
816	0.003075205319
817	0.003070741984
818	0.003064800283
819	0.003060615915
820	0.003057592609
821	0.003054296811
822	0.003049498333
823	0.003045042896
824	0.003042948087
825	0.003038411184
826	0.003035386764
827	0.003031330342
828	0.003027088018
829	0.003026472096
830	0.003020980189
831	0.003017449967
832	0.003013947755
833	0.003010336931
834	0.003006904917
835	0.003003665167
836	0.002999391419
837	0.002994963869
838	0.002990545842
839	0.002986251224
840	0.002981161741
841	0.002978341487
842	0.002975649184
843	0.002971548422
844	0.0029677071
845	0.002962632092
846	0.002959979503
847	0.002956665472
848	0.002953956172
849	0.00294942731
850	0.002945930478
851	0.002942451908
852	0.002938882397
853	0.002935522345
854	0.0029314478
855	0.002929113368
856	0.002923491217
857	0.002919544054
858	0.002916321312
859	0.002911622969
860	0.002907598603
861	0.002903320793
862	0.002898476854
863	0.002895972146
864	0.002891553275
865	0.002888183649
866	0.002882596301
867	0.002877460773
868	0.002873779801
869	0.002870398897
870	0.002866943114
871	0.002864238156
872	0.002860243114
873	0.002856953708
874	0.002853201272
875	0.002849153381
876	0.002844635889
877	0.002839718784
878	0.002836723202
879	0.002833405354
880	0.002828010356
881	0.002824428786
882	0.002821321513
883	0.002817730605
884	0.002813907377
885	0.002809290995
886	0.002804863889
887	0.002799879886
888	0.002797099525
889	0.002794155671
890	0.002791196127
891	0.002787101664
892	0.002783817927
893	0.002781080804
894	0.002777131239
895	0.002774819413
896	0.002772630963
897	0.002769706946
898	0.002766517482
899	0.002763596351
900	0.002760906341
901	0.002757192412
902	0.002754678934
903	0.002751485136
904	0.002749403211
905	0.002745714638
906	0.002741161895
907	0.002737246349
908	0.002732765107
909	0.00273033644
910	0.002726278349
911	0.002722747188
912	0.002719845044
913	0.002716524696
914	0.002713441416
915	0.002711194577
916	0.002706464868
917	0.00270363132
918	0.002700467393
919	0.002697730403
920	0.002695132977
921	0.002692178844
922	0.002687512183
923	0.002685073618
924	0.002682334304
925	0.002678738303
926	0.002675159375
927	0.002672275916
928	0.002669822103
929	0.002666988453
930	0.002663920629
931	0.002659797984
932	0.002657463694
933	0.002655404466
934	0.002652122053
935	0.002649142167
936	0.002645860696
937	0.002642096841
938	0.002641525374
939	0.002638291853
940	0.002635031359
941	0.002631659379
942	0.002628306793
943	0.002625282295
944	0.002620486848
945	0.00261614606
946	0.002612398094
947	0.002609145976
948	0.002607217861
949	0.002604922159
950	0.002602329528
951	0.002599331242
952	0.002595714383
953	0.002594038619
954	0.002590908092
955	0.002588185495
956	0.002584177133
957	0.002582033671
958	0.002578367979
959	0.002576700861
960	0.002572051624
961	0.002569839997
962	0.002567312857
963	0.002563455827
964	0.002560833958
965	0.002558941912
966	0.002556652648
967	0.002552270124
968	0.002549187339
969	0.002546516007
970	0.002544486756
971	0.00254241758
972	0.002538117726
973	0.002536546487
974	0.002533523745
975	0.002530855789
976	0.002528389027
977	0.002525487703
978	0.002522234055
979	0.002519032394
980	0.002516419044
981	0.002514161262
982	0.002511957384
983	0.002510472127
984	0.002507450324
985	0.002505351452
986	0.002501166822
987	0.002499100745
988	0.002496781386
989	0.002493566223
990	0.002490652928
991	0.002488088616
992	0.002485606496
993	0.002481732543
994	0.002479396449
995	0.002477451049
996	0.002475029809
997	0.002472920435
998	0.002470745899
999	0.002468396832
